latitude,longitude,calculated_host_listings_count,availability_365,neighbourhood,host_id
40.70623,-74.00906,1.0,0.0,73.0,27952234
40.66738,-73.93669,3.0,167.0,51.0,256235740
40.77598,-73.98917,1.0,6.0,202.0,183617557
40.63213,-73.94559,3.0,61.0,60.0,152394865
40.68501,-73.79162,3.0,139.0,105.0,145727343
40.53076,-74.20295,1.0,23.0,157.0,252051657
40.76814,-73.89573,2.0,212.0,54.0,97127885
40.77138,-73.95353,1.0,0.0,201.0,20287719
40.81872,-73.94491,1.0,0.0,94.0,49641082
40.63009,-74.01342,1.0,6.0,58.0,73857837
40.76125,-73.99859,1.0,0.0,95.0,11542546
40.69119,-73.99438,1.0,0.0,25.0,2370532
40.73009,-73.98884,1.0,0.0,64.0,9047774
40.67659,-73.95608,1.0,16.0,51.0,617671
40.77679,-73.91687,1.0,313.0,54.0,1256874
40.63957,-74.01717,1.0,74.0,190.0,25867795
40.83502,-73.91058,1.0,364.0,38.0,58222366
40.75938,-73.88219,3.0,342.0,59.0,268784513
40.86395,-73.92007,1.0,0.0,103.0,81146832
40.67855,-73.94949,4.0,308.0,13.0,209460
40.64391,-73.94833,1.0,0.0,60.0,3297399
40.76021,-73.99976,1.0,133.0,95.0,266780775
40.68794,-73.97393,1.0,0.0,80.0,38392850
40.69425,-73.99503,1.0,0.0,25.0,8026588
40.74546,-73.99099,3.0,140.0,34.0,46389451
40.66383,-73.98252,1.0,0.0,182.0,342510
40.76017,-73.99198,1.0,0.0,95.0,6230173
40.72744,-73.81005,1.0,0.0,77.0,5691195
40.70177,-73.92313,2.0,0.0,28.0,123354518
40.65314,-73.95304,5.0,67.0,74.0,1512819
40.76003,-73.83307,4.0,317.0,77.0,190324721
40.70512,-74.01097,1.0,16.0,73.0,4196156
40.69112,-73.77761,1.0,365.0,185.0,14785032
40.78015,-73.95852,33.0,346.0,201.0,76104209
40.71614,-73.96134,1.0,13.0,214.0,14120733
40.8466,-73.93432,2.0,0.0,206.0,210800401
40.77631,-73.95289,2.0,351.0,201.0,168417
40.74192,-73.99978,1.0,111.0,34.0,42050222
40.69609,-73.92369,1.0,21.0,28.0,33899056
40.69309,-73.97238,1.0,0.0,80.0,28727058
40.64474,-73.92297,1.0,264.0,60.0,86397793
40.68956,-73.9589,2.0,0.0,13.0,9166253
40.70212,-73.9851,2.0,0.0,53.0,17782625
40.70966,-74.00762,1.0,283.0,73.0,90095700
40.65236,-73.94965,3.0,357.0,60.0,224042160
40.71916,-73.99754,1.0,362.0,115.0,101890546
40.75376,-73.96644,49.0,257.0,127.0,205031545
40.67638,-73.91106,1.0,0.0,13.0,479432
40.66604,-73.95914,1.0,343.0,51.0,890215
40.69471,-73.933,7.0,109.0,13.0,22577148
40.79058,-73.97246,9.0,266.0,202.0,116305897
40.6283,-74.08645,1.0,88.0,194.0,121399223
40.69533,-73.90889,4.0,133.0,28.0,27260699
40.77199,-73.93159,2.0,0.0,4.0,731601
40.80573,-73.94994,3.0,246.0,94.0,78325795
40.81822,-73.90812,2.0,179.0,118.0,30585124
40.86615,-73.92332,1.0,0.0,103.0,51099309
40.71871,-73.96456,1.0,365.0,214.0,4139790
40.6886,-73.91209,1.0,258.0,28.0,98341498
40.77711,-73.9527,2.0,290.0,201.0,92788
40.71033,-73.95026,1.0,0.0,214.0,49781652
40.77291,-73.95176,1.0,161.0,201.0,14724243
40.76492,-73.99128,2.0,316.0,95.0,10231747
40.85927,-73.92966,1.0,0.0,103.0,1524708
40.6553,-73.95816,3.0,19.0,159.0,2052361
40.68645,-73.97538,2.0,305.0,80.0,663879
40.88068,-73.90012,4.0,63.0,111.0,106460468
40.74583,-73.97834,1.0,0.0,137.0,33426004
40.72217,-73.948,1.0,0.0,91.0,6531491
40.80584,-73.95272,1.0,189.0,94.0,128413939
40.723,-73.94237,1.0,0.0,91.0,92782
40.80553,-73.94928,1.0,161.0,94.0,23407300
40.67917,-73.97951,1.0,0.0,151.0,87328
40.705,-74.00682,96.0,336.0,73.0,16098958
40.71244,-73.98756,1.0,0.0,119.0,47052253
40.76005,-73.83447,1.0,51.0,77.0,109507109
40.741,-73.99957,1.0,0.0,34.0,3341426
40.72169,-73.9965,1.0,86.0,145.0,40507331
40.65925,-73.89396,2.0,27.0,63.0,115545139
40.74212,-73.99828,2.0,0.0,34.0,8314981
40.60732,-74.08709,7.0,286.0,46.0,137999892
40.79372,-73.94316,1.0,0.0,61.0,27894798
40.72458,-73.95191,1.0,178.0,91.0,2716583
40.72898,-73.95552,1.0,188.0,91.0,365153
40.66801,-73.98773,1.0,269.0,182.0,8303104
40.70283,-73.92131,1.0,0.0,28.0,792159
40.82179,-73.95522,4.0,78.0,94.0,271029539
40.67589,-73.95525,1.0,0.0,51.0,4876817
40.84369,-73.93828,1.0,0.0,206.0,49186493
40.66388,-73.99475,1.0,0.0,190.0,208938947
40.73546,-73.9581,1.0,17.0,91.0,2441040
40.70734,-74.01097,327.0,325.0,73.0,219517861
40.8298,-73.94683,4.0,348.0,94.0,33622924
40.70037,-73.89344,2.0,117.0,84.0,7335887
40.69991,-73.88952,1.0,66.0,84.0,177560095
40.7229,-73.98414,1.0,0.0,64.0,10681247
40.69439,-73.95518,34.0,361.0,13.0,119669058
40.76073,-73.99215,52.0,342.0,95.0,1475015
40.73736,-73.98025,2.0,0.0,86.0,27336207
40.74316,-73.87285,5.0,1.0,68.0,43044876
40.80183,-73.96542,1.0,12.0,202.0,224190427
40.7946,-73.93572,5.0,22.0,61.0,24260658
40.68686,-73.94973,3.0,0.0,13.0,918087
40.71514,-74.00709,1.0,0.0,197.0,11300395
40.79872,-73.96069,3.0,38.0,202.0,200261161
40.7257,-73.95553,2.0,163.0,91.0,108150300
40.65841,-73.95016,3.0,43.0,159.0,1785800
40.71592,-73.99332,5.0,365.0,35.0,97513787
40.66337,-73.92576,1.0,27.0,60.0,79598330
40.78243,-73.97657,3.0,125.0,202.0,81335
40.70473,-73.92867,1.0,46.0,28.0,1306620
40.72918,-73.98154,1.0,188.0,64.0,6575362
40.86464,-73.92768,1.0,21.0,103.0,39539952
40.69869,-73.749,3.0,348.0,185.0,160940380
40.84133,-73.93739,1.0,188.0,206.0,3372118
40.7197,-73.95741,1.0,363.0,214.0,717562
40.73643,-73.98724,87.0,310.0,86.0,22541573
40.7331,-73.99923,1.0,137.0,92.0,12831071
40.73227,-73.95149,1.0,313.0,91.0,12147356
40.69213,-73.90248,8.0,344.0,28.0,215577249
40.72228,-73.98409,1.0,0.0,64.0,38353649
40.61825,-74.03188,4.0,290.0,81.0,22565253
40.71681,-73.96141,1.0,0.0,214.0,24839107
40.75767,-73.83094,3.0,119.0,77.0,10366837
40.74755,-74.00317,2.0,0.0,34.0,1911615
40.82003,-73.95194,1.0,9.0,94.0,43490434
40.7364,-73.98436,1.0,64.0,86.0,3097631
40.72191,-73.98141,1.0,39.0,64.0,9111954
40.79764,-73.96177,1.0,198.0,202.0,42032
40.88125,-73.84922,1.0,362.0,213.0,127836236
40.73704,-73.87877,1.0,222.0,68.0,8266069
40.75964,-73.99071,2.0,8.0,95.0,14935858
40.74252,-73.9975,1.0,0.0,34.0,17730490
40.88444,-73.90583,2.0,220.0,111.0,17365319
40.76205,-73.982,4.0,0.0,191.0,29100568
40.67811,-73.97126,13.0,290.0,158.0,344035
40.64493,-73.95488,3.0,339.0,74.0,10285950
40.67756,-73.95427,1.0,18.0,51.0,46493114
40.82161,-73.94644,1.0,8.0,94.0,3299094
40.73493,-73.98655,2.0,19.0,86.0,3882661
40.72785,-73.98684,2.0,32.0,64.0,201447930
40.72948,-74.00153,1.0,0.0,92.0,6214982
40.74791,-73.97957,2.0,365.0,137.0,153458126
40.7287,-73.95607,1.0,81.0,91.0,9962257
40.76517,-73.96665,1.0,36.0,201.0,45231777
40.90804,-73.90005,1.0,263.0,146.0,9539641
40.8031,-73.95654,1.0,0.0,94.0,208106618
40.80115,-73.95262,1.0,0.0,94.0,438083
40.73644,-73.95425,1.0,341.0,91.0,249983430
40.69115,-73.94526,4.0,0.0,13.0,99392252
40.72603,-73.97717,1.0,0.0,64.0,639926
40.76139,-73.9625,2.0,365.0,201.0,269312373
40.68535,-73.95036,1.0,0.0,13.0,38064272
40.671,-73.94703,2.0,274.0,51.0,19867664
40.70428,-74.01067,1.0,0.0,73.0,9094952
40.68796,-73.91906,3.0,236.0,28.0,3363720
40.67346,-73.93295,1.0,0.0,51.0,103745233
40.72369,-73.9753,1.0,55.0,64.0,8951505
40.77611,-73.91481,5.0,310.0,54.0,44213272
40.74788,-73.98376,1.0,0.0,127.0,121713773
40.71285,-73.96124,1.0,333.0,214.0,1395530
40.67173,-73.98303,1.0,338.0,151.0,43126563
40.55105,-74.1366,1.0,0.0,9.0,250580779
40.76179,-73.99403,6.0,165.0,95.0,59529529
40.69813,-73.93433,1.0,0.0,28.0,39768761
40.71114,-73.99874,1.0,0.0,198.0,15867885
40.67837,-73.91871,1.0,0.0,13.0,252765359
40.75298,-73.87675,6.0,75.0,104.0,247013511
40.75518,-73.9143,5.0,0.0,4.0,166634
40.72948,-73.99986,2.0,15.0,92.0,4025420
40.84874,-73.94202,2.0,299.0,206.0,42421006
40.70757,-74.01111,327.0,298.0,73.0,219517861
40.72727,-73.93986,52.0,365.0,91.0,7503643
40.75538,-74.00441,1.0,365.0,34.0,6945333
40.7889,-73.9482,1.0,0.0,61.0,44964062
40.71904,-73.99392,3.0,364.0,119.0,314941
40.82493,-73.93825,2.0,90.0,94.0,182440062
40.82311,-73.94749,1.0,14.0,94.0,249637449
40.71611,-73.99405,1.0,0.0,35.0,103223295
40.58664,-73.81295,1.0,131.0,168.0,1352304
40.76135,-73.99343,1.0,161.0,95.0,245518352
40.68669,-73.91989,4.0,311.0,13.0,758441
40.68879,-73.97589,1.0,0.0,80.0,6064963
40.75125,-73.97105,96.0,0.0,127.0,16098958
40.72147,-73.99054,3.0,0.0,119.0,45731391
40.71346,-73.95689,1.0,0.0,214.0,31344441
40.71684,-73.94366,3.0,310.0,214.0,536745
40.72852,-73.9856,1.0,0.0,64.0,8852945
40.68391,-73.91721,2.0,267.0,13.0,247104282
40.80931,-73.9412,1.0,158.0,94.0,11699708
40.80942,-73.93701,1.0,4.0,61.0,65059624
40.72652,-73.98966,1.0,38.0,64.0,13097902
40.76633,-73.98145,121.0,201.0,127.0,30283594
40.76188,-73.99616,327.0,281.0,95.0,219517861
40.70701,-73.94446,1.0,6.0,214.0,53103368
40.80038,-73.94602,1.0,242.0,61.0,73850433
40.6969,-73.97566,25.0,340.0,80.0,230192510
40.69063,-73.91784,1.0,84.0,28.0,17285102
40.68094,-73.9462,6.0,220.0,13.0,158461160
40.82837,-73.94854,3.0,342.0,94.0,27378293
40.6674,-73.98273,11.0,282.0,182.0,10457196
40.76495,-73.96679,7.0,342.0,201.0,16480700
40.73455,-74.00312,1.0,0.0,209.0,50459536
40.75977,-73.98981,1.0,96.0,95.0,6278351
40.74961,-73.97846,1.0,0.0,137.0,32975805
40.80234,-73.95603,1.0,365.0,94.0,253385
40.82638,-73.92225,1.0,46.0,48.0,125588995
40.67091,-73.97479,1.0,23.0,151.0,185212
40.66047,-73.95445,1.0,12.0,159.0,37413
40.75334,-73.93631,10.0,357.0,117.0,259796664
40.67309,-73.96354,1.0,0.0,158.0,326952
40.75543,-73.99662,1.0,0.0,95.0,9367710
40.79854,-73.96089,1.0,90.0,202.0,315918
40.73392,-73.95203,2.0,0.0,91.0,123672154
40.75903,-73.96287,1.0,0.0,127.0,42573050
40.74951,-73.90787,1.0,137.0,220.0,35632450
40.81385,-73.9614,1.0,24.0,130.0,147313504
40.77559,-73.95033,1.0,0.0,201.0,590825
40.69678,-73.94755,1.0,0.0,13.0,53298603
40.78844,-73.94951,1.0,199.0,61.0,4504962
40.77597,-73.97686,4.0,270.0,202.0,172544686
40.75077,-73.80676,6.0,257.0,77.0,23234988
40.81083,-73.95248,1.0,0.0,94.0,6493857
40.74399,-73.97204,23.0,365.0,137.0,221200420
40.69113,-73.91501,1.0,2.0,28.0,33607986
40.67915,-73.96913,1.0,0.0,158.0,9398673
40.8063,-73.94484,1.0,361.0,94.0,71164216
40.77547,-73.98154,1.0,0.0,202.0,108367656
40.74146,-73.89341,103.0,246.0,220.0,137358866
40.71753,-73.94946,1.0,0.0,214.0,14624072
40.7421,-73.98319,1.0,37.0,127.0,1911171
40.68541,-73.94692,1.0,0.0,13.0,2749343
40.66155,-73.94674,2.0,0.0,159.0,5237407
40.63524,-73.94158,1.0,82.0,60.0,54081046
40.72345,-73.84365,2.0,188.0,79.0,1495355
40.66586,-73.95128,4.0,129.0,51.0,2120259
40.81758,-73.94008,1.0,49.0,94.0,84333525
40.7134,-73.944,1.0,0.0,214.0,22549130
40.71655,-73.85219,1.0,53.0,79.0,141211593
40.76738,-73.98743,4.0,180.0,95.0,30656279
40.68066,-73.96696,1.0,279.0,158.0,6281031
40.79114,-73.9671,2.0,63.0,202.0,28752891
40.74749,-73.92089,1.0,0.0,117.0,1273385
40.71147,-73.98714,28.0,320.0,119.0,39528519
40.71248,-73.78896,1.0,339.0,106.0,165307387
40.71833,-73.95748,1.0,272.0,214.0,74857
40.74836,-73.9807,1.0,220.0,137.0,1163709
40.80624,-73.95622,1.0,0.0,94.0,31659721
40.77885,-73.98178,1.0,0.0,202.0,1529179
40.71934,-73.98424,1.0,0.0,119.0,38767720
40.74315,-73.98222,2.0,315.0,127.0,24131677
40.72229,-73.94846,1.0,312.0,91.0,16056444
40.56933,-74.09493,1.0,358.0,126.0,6051934
40.70476,-73.92195,3.0,87.0,28.0,40883799
40.72064,-73.96022,4.0,281.0,214.0,128793815
40.87446,-73.87453,1.0,76.0,147.0,163586662
40.7416,-73.90684,1.0,303.0,123.0,59996301
40.68751,-73.91194,8.0,177.0,28.0,131476075
40.69416,-73.9809,1.0,327.0,80.0,5028297
40.68613,-73.92815,2.0,307.0,13.0,45688186
40.69292,-73.94326,1.0,69.0,13.0,10222758
40.68876,-73.90824,2.0,0.0,28.0,24789838
40.76194,-73.99824,65.0,365.0,95.0,200380610
40.7151,-73.98661,1.0,1.0,119.0,83185960
40.6891,-73.7733,5.0,359.0,185.0,7853251
40.79453,-73.96472,4.0,219.0,202.0,193282294
40.75918,-73.93299,1.0,6.0,117.0,219720888
40.65118,-73.9788,2.0,49.0,216.0,12128527
40.77404,-73.99076,1.0,0.0,202.0,7810471
40.68875,-73.90943,1.0,0.0,28.0,26172284
40.75777,-73.81172,6.0,361.0,77.0,124860677
40.7842,-73.97467,1.0,0.0,202.0,24012333
40.69431,-73.92247,3.0,168.0,28.0,23884430
40.70876,-73.96592,7.0,0.0,214.0,732460
40.67271,-73.89071,2.0,364.0,63.0,93392260
40.7487,-73.99514,1.0,66.0,34.0,28378670
40.69284,-73.96824,1.0,0.0,41.0,3770299
40.72132,-73.99586,1.0,324.0,145.0,273544738
40.71244,-73.9581,3.0,7.0,214.0,25318403
40.67778,-73.96091,1.0,0.0,51.0,53492531
40.72636,-73.98917,3.0,257.0,64.0,627217
40.78552,-73.94153,1.0,144.0,61.0,222249602
40.74855,-73.98001,1.0,0.0,137.0,8258307
40.66268,-73.94963,1.0,0.0,159.0,106351521
40.84171,-73.91159,1.0,363.0,38.0,200018869
40.72796,-73.98178,1.0,270.0,64.0,35605738
40.71346,-73.95884,2.0,64.0,214.0,6465781
40.65963,-73.96174,1.0,32.0,159.0,20844522
40.71049,-73.9441,1.0,0.0,214.0,85507826
40.68006,-73.98053,1.0,0.0,151.0,3369909
40.72988,-73.95789,1.0,83.0,91.0,706037
40.72237,-73.98148,2.0,0.0,64.0,5212097
40.6637,-73.94644,1.0,0.0,159.0,7588851
40.69916,-73.91572,4.0,55.0,28.0,18765976
40.75876,-73.96854,1.0,342.0,127.0,5032943
40.68898,-73.94756,1.0,188.0,13.0,58118452
40.76129,-73.9943,1.0,365.0,95.0,67186748
40.66748,-73.92554,1.0,1.0,26.0,14157138
40.67599,-73.97664,1.0,38.0,151.0,192752
40.73505,-73.86144,1.0,179.0,50.0,84260385
40.7189,-73.96416,1.0,0.0,214.0,12704088
40.68675,-73.9995,2.0,146.0,43.0,162456824
40.75174,-73.92967,1.0,0.0,117.0,35029020
40.67912,-74.00227,1.0,0.0,31.0,621266
40.68417,-73.98498,1.0,60.0,19.0,115355850
40.64487,-73.96233,1.0,0.0,74.0,91099303
40.64432,-73.90556,3.0,90.0,30.0,56726605
40.75705,-73.91459,1.0,0.0,4.0,2596096
40.69203,-73.83012,1.0,32.0,164.0,273086651
40.7587,-73.96705,1.0,190.0,127.0,36817279
40.71228,-73.93782,2.0,0.0,214.0,1936796
40.82645,-73.94984,4.0,132.0,94.0,23719409
40.79074,-73.94276,1.0,272.0,61.0,224994472
40.73434,-73.94186,1.0,0.0,91.0,13058935
40.83543,-73.94456,4.0,318.0,206.0,26405086
40.76651,-73.98289,1.0,227.0,127.0,186812508
40.71971,-73.94377,1.0,20.0,91.0,72744910
40.70211,-73.98418,2.0,0.0,204.0,17782625
40.68256,-73.94326,2.0,69.0,13.0,23249630
40.79426,-73.96414,1.0,212.0,202.0,4508140
40.72645,-73.84079,2.0,87.0,79.0,80601038
40.69441,-73.78954,1.0,180.0,105.0,223219744
40.70375,-73.9094,1.0,190.0,166.0,12120448
40.70996,-73.96129,3.0,284.0,214.0,108160091
40.76838,-73.92564,2.0,177.0,4.0,146036754
40.68269,-73.94004,1.0,0.0,13.0,2790324
40.71962,-73.98241,1.0,0.0,119.0,76103506
40.78096,-73.95412,1.0,107.0,201.0,118390361
40.65516,-73.96121,3.0,297.0,159.0,11546043
40.82036,-73.95589,1.0,0.0,94.0,754675
40.66784,-73.75357,1.0,162.0,183.0,228207777
40.70969,-73.73133,2.0,27.0,160.0,135337934
40.70468,-73.92863,1.0,0.0,28.0,5715779
40.76428,-73.98988,1.0,230.0,95.0,231003106
40.70705,-73.83346,1.0,0.0,109.0,23971405
40.77093,-73.95873,65.0,365.0,201.0,200380610
40.68406,-73.93967,1.0,87.0,13.0,264157833
40.71963,-73.94149,2.0,62.0,214.0,7943066
40.7672,-73.90795,1.0,0.0,4.0,7455886
40.68606,-73.95752,11.0,354.0,13.0,229147376
40.79046,-73.94436,3.0,0.0,61.0,3734637
40.7153,-73.99938,2.0,0.0,35.0,41217631
40.75704,-73.92135,1.0,95.0,4.0,131530387
40.69585,-73.96344,1.0,0.0,41.0,49133999
40.71983,-73.9877,4.0,67.0,119.0,161057073
40.66954,-73.93975,2.0,0.0,51.0,31658624
40.61489,-73.94541,1.0,0.0,128.0,224150
40.61559,-73.99027,4.0,89.0,17.0,69977115
40.82892,-73.94745,1.0,47.0,94.0,15742
40.72591,-74.00176,1.0,158.0,178.0,186142001
40.80302,-73.96511,2.0,0.0,202.0,67651553
40.74729,-73.99107,1.0,0.0,34.0,52342677
40.68908,-73.92893,1.0,365.0,13.0,378737
40.82645,-73.95235,2.0,310.0,94.0,233422217
40.70058,-73.91123,1.0,19.0,28.0,63834320
40.76698,-73.97988,1.0,125.0,127.0,5300413
40.71645,-73.95721,1.0,2.0,214.0,35335572
40.809,-73.94263,2.0,186.0,94.0,17943391
40.684,-73.95002,1.0,362.0,13.0,12881527
40.73237,-73.98495,1.0,153.0,64.0,109357781
40.69088,-73.91556,2.0,365.0,28.0,198328249
40.84332,-73.93829,3.0,227.0,206.0,53725579
40.71606,-73.94367,1.0,318.0,214.0,507966
40.72057,-73.99343,1.0,264.0,119.0,269885851
40.75305,-73.97358,3.0,0.0,127.0,24126726
40.80173,-73.96175,2.0,285.0,202.0,7610841
40.72021,-73.95949,1.0,0.0,214.0,35967771
40.67685,-74.00581,1.0,300.0,162.0,5585945
40.71859,-73.95202,1.0,30.0,214.0,215127571
40.77244,-73.80061,3.0,342.0,77.0,165257273
40.72065,-73.98733,1.0,17.0,119.0,2351947
40.66528,-73.99382,1.0,0.0,190.0,15318802
40.67921,-73.94283,1.0,173.0,13.0,9020323
40.77895,-73.94974,33.0,281.0,201.0,113805886
40.83229,-73.94339,1.0,0.0,206.0,31825530
40.76793,-73.98583,1.0,0.0,95.0,159150155
40.70925,-73.95255,1.0,31.0,214.0,702652
40.68242,-73.95348,1.0,38.0,13.0,268627924
40.7642,-73.98677,1.0,284.0,95.0,2230103
40.76085,-73.99222,2.0,4.0,95.0,78261482
40.76401,-73.90921,3.0,357.0,4.0,117195769
40.72185,-73.98246,2.0,316.0,64.0,306545
40.76168,-73.9996,121.0,364.0,95.0,30283594
40.76574,-73.98018,4.0,229.0,127.0,67349249
40.7074,-74.01175,327.0,350.0,73.0,219517861
40.72671,-73.97986,1.0,365.0,64.0,62664257
40.62113,-74.03037,1.0,23.0,81.0,79355506
40.81441,-73.95939,1.0,0.0,130.0,14991456
40.68549,-73.94724,4.0,301.0,13.0,1539749
40.75901,-73.81461,10.0,172.0,77.0,120767920
40.72075,-74.00982,1.0,0.0,197.0,45203510
40.76981,-73.95812,1.0,172.0,201.0,9847713
40.66544,-73.9577,1.0,224.0,51.0,231131023
40.83488,-73.94452,2.0,44.0,206.0,10257350
40.70666,-73.93666,1.0,0.0,214.0,6007970
40.68871,-73.97181,5.0,280.0,80.0,149929
40.71323,-73.99063,1.0,213.0,119.0,263488433
40.72745,-73.9483,1.0,0.0,91.0,4460107
40.80819,-73.94729,1.0,362.0,94.0,16478255
40.75553,-73.83307,1.0,0.0,77.0,116100517
40.68636,-73.96207,1.0,0.0,41.0,13219494
40.74441,-74.00765,1.0,74.0,34.0,262501312
40.72934,-74.00025,1.0,9.0,92.0,13043232
40.76313,-73.98978,1.0,43.0,95.0,122679380
40.82963,-73.9495,1.0,180.0,94.0,40976536
40.76105,-73.82317,15.0,232.0,77.0,5962328
40.81003,-73.94535,1.0,332.0,94.0,16439835
40.75088,-73.99951,1.0,0.0,34.0,48726094
40.70749,-73.93916,1.0,0.0,214.0,48113730
40.65315,-73.95538,1.0,0.0,74.0,12639098
40.86399,-73.92321,1.0,320.0,103.0,12859795
40.68501,-73.98581,1.0,33.0,19.0,5450219
40.72002,-73.99704,1.0,33.0,115.0,39943241
40.68843,-73.93678,1.0,242.0,13.0,12186466
40.63574,-73.95129,1.0,5.0,74.0,61105987
40.73476,-73.98452,1.0,304.0,86.0,829652
40.69025,-73.9559,3.0,205.0,13.0,124743046
40.65507,-73.96094,2.0,0.0,159.0,16091224
40.75939,-73.99501,1.0,23.0,95.0,62289627
40.66378,-73.98621,1.0,0.0,182.0,50477855
40.72737,-73.98605,1.0,0.0,64.0,47187008
40.69059,-73.92837,1.0,94.0,13.0,157401742
40.68947,-73.91544,5.0,0.0,28.0,39808438
40.64882,-73.9605,1.0,157.0,74.0,2693076
40.69593,-73.97003,1.0,0.0,41.0,61950433
40.72182,-73.99567,1.0,0.0,145.0,22916874
40.64136,-73.94705,7.0,365.0,60.0,2092314
40.74324,-73.99705,1.0,50.0,34.0,16384390
40.71396,-73.93952,1.0,0.0,214.0,44707475
40.74697,-73.97537,327.0,125.0,137.0,219517861
40.6905,-73.95906,1.0,0.0,13.0,35328956
40.64444,-74.08302,1.0,39.0,186.0,339586
40.6654,-73.94864,1.0,276.0,51.0,146933726
40.73308,-74.00456,1.0,0.0,209.0,8050394
40.66955,-73.98174,2.0,191.0,151.0,1098902
40.6735,-73.95322,1.0,74.0,51.0,9453989
40.71413,-73.94467,1.0,0.0,214.0,191892665
40.72948,-73.98694,1.0,0.0,64.0,347036
40.78001,-73.9518,4.0,142.0,201.0,34915339
40.71892,-73.99241,3.0,0.0,119.0,36656552
40.77103,-73.89461,1.0,363.0,54.0,6118355
40.71428,-73.95172,1.0,0.0,214.0,80571474
40.69062,-73.84747,2.0,0.0,217.0,205684793
40.75407,-73.99528,47.0,271.0,95.0,190921808
40.75911,-73.96299,1.0,0.0,127.0,19315796
40.69262,-73.97245,1.0,0.0,80.0,22751337
40.68262,-73.97299,1.0,129.0,158.0,909146
40.68275,-73.96542,1.0,0.0,41.0,21930475
40.68717,-73.96015,1.0,0.0,41.0,43949321
40.74839,-73.97683,50.0,364.0,137.0,120762452
40.78171,-73.94617,15.0,225.0,201.0,23772724
40.68735,-73.9196,2.0,274.0,13.0,10664416
40.72598,-73.98856,2.0,329.0,64.0,115395049
40.72612,-73.9532,1.0,0.0,91.0,1927555
40.7138,-73.94581,2.0,27.0,214.0,5879729
40.79227,-73.94536,1.0,34.0,61.0,52176200
40.72829,-73.95354,1.0,0.0,91.0,20156576
40.70782,-74.00616,327.0,341.0,73.0,219517861
40.79456,-73.96853,1.0,108.0,202.0,5635997
40.73292,-73.95395,1.0,241.0,91.0,255946767
40.73089,-74.00302,2.0,32.0,209.0,93790
40.71349,-73.98473,1.0,0.0,119.0,41087164
40.76199,-73.88331,4.0,207.0,59.0,194377255
40.75763,-73.99221,2.0,332.0,95.0,167270001
40.70254,-73.92471,1.0,64.0,28.0,204268180
40.72336,-73.94652,1.0,0.0,91.0,9583320
40.78717,-73.96806,1.0,27.0,202.0,84932767
40.67525,-73.74625,2.0,321.0,113.0,32126880
40.77865,-73.98104,1.0,0.0,202.0,8089285
40.70225,-73.72945,1.0,0.0,29.0,158504512
40.77874,-73.98437,2.0,0.0,202.0,11039974
40.84467,-73.94289,1.0,12.0,206.0,38858002
40.68009,-73.94676,1.0,0.0,13.0,697678
40.69399,-73.92472,1.0,54.0,28.0,93153006
40.70425,-74.00845,96.0,312.0,73.0,16098958
40.67592,-73.94792,1.0,0.0,51.0,6357428
40.70024,-73.95047,1.0,0.0,214.0,13931194
40.70043,-73.92167,1.0,0.0,28.0,36373090
40.69028,-73.95195,1.0,0.0,13.0,75748625
40.73771,-73.98058,52.0,342.0,86.0,1475015
40.67668,-74.00247,1.0,0.0,162.0,29823680
40.71448,-73.85286,2.0,0.0,79.0,15743237
40.72724,-73.98291,1.0,0.0,64.0,127998381
40.67825,-73.92346,1.0,171.0,13.0,268358454
40.79741,-73.93493,2.0,179.0,61.0,39739038
40.83405,-73.94565,1.0,79.0,206.0,31515758
40.71341,-73.96554,1.0,0.0,214.0,146210515
40.81507,-73.94419,1.0,362.0,94.0,260668537
40.74896,-73.97521,327.0,330.0,137.0,219517861
40.67391,-73.96739,1.0,221.0,158.0,16003147
40.65742,-73.92385,1.0,18.0,60.0,65304194
40.68464,-73.92656,2.0,285.0,13.0,21593637
40.57582,-73.98576,6.0,125.0,49.0,114736959
40.68401,-73.89462,1.0,0.0,52.0,201480794
40.70329,-73.92213,1.0,89.0,28.0,21012470
40.72307,-73.98369,1.0,0.0,64.0,3809729
40.69994,-73.93299,2.0,0.0,28.0,13098292
40.7102,-73.96222,2.0,337.0,214.0,184004979
40.71171,-73.98871,28.0,341.0,119.0,39528519
40.72673,-73.98004,1.0,0.0,64.0,17820079
40.67256,-73.97212,1.0,0.0,151.0,2203817
40.68548,-73.96288,2.0,0.0,41.0,31747645
40.72591,-73.97947,1.0,0.0,64.0,50533072
40.71938,-73.98906,1.0,0.0,119.0,7809712
40.66056,-74.00017,1.0,90.0,190.0,224706357
40.68929,-73.99656,1.0,179.0,43.0,88988332
40.78428,-73.97665,4.0,77.0,202.0,122374980
40.7187,-73.99043,1.0,0.0,119.0,15613411
40.76479,-73.98831,1.0,15.0,95.0,8597272
40.70352,-73.92163,1.0,189.0,28.0,59616570
40.78332,-73.95155,1.0,21.0,201.0,35141789
40.76255,-73.91934,1.0,19.0,4.0,1636092
40.7026,-73.92787,1.0,0.0,28.0,14546480
40.80494,-73.95588,7.0,361.0,94.0,266726110
40.73213,-73.98944,1.0,0.0,64.0,6376364
40.82742,-73.94878,1.0,19.0,94.0,90064069
40.77519,-73.95688,1.0,0.0,201.0,10662294
40.62726,-74.1588,1.0,299.0,122.0,2265022
40.7058,-74.0121,327.0,330.0,73.0,219517861
